periodid,periodname,periodcode,categoryoptioncomboid,categoryoptioncomboname,Clinics -2017_HIV_Clients receiving HIV test results (at PITC),Clinics HIV_Clients receiving HIV test results (at PITC),Clinics -2017_HIV_Clients receiving HIV test results (at VCT),Clinics HIV_Clients receiving HIV test results (at VCT),Clinics -2017_HIV_Clients testing positive for HIV (at PITC),Clinics HIV_Clients testing positive for HIV (at PITC),Clinics -2017_HIV_Clients testing positive for HIV (at VCT),Clinics HIV_Clients testing positive for HIV (at VCT),Health Centers -2017_HIV_Clients receiving HIV test results (at PITC),Health Centers HIV_Clients receiving HIV test results (at PITC),Health Centers -2017_HIV_Clients receiving HIV test results (at VCT),Health Centers HIV_Clients receiving HIV test results (at VCT),Health Centers -2017_HIV_Clients testing positive for HIV (at PITC),Health Centers HIV_Clients testing positive for HIV (at PITC),Health Centers -2017_HIV_Clients testing positive for HIV (at VCT),Health Centers HIV_Clients testing positive for HIV (at VCT),Hospitals -2017_HIV_Clients receiving HIV test results (at PITC),Hospitals HIV_Clients receiving HIV test results (at PITC),Hospitals -2017_HIV_Clients receiving HIV test results (at VCT),Hospitals HIV_Clients receiving HIV test results (at VCT),Hospitals -2017_HIV_Clients testing positive for HIV (at PITC),Hospitals HIV_Clients testing positive for HIV (at PITC),Hospitals -2017_HIV_Clients testing positive for HIV (at VCT),Hospitals HIV_Clients testing positive for HIV (at VCT),Total_Tested_Clinics_PITC,Total_Positive_Clinics_PITC,Total_Tested_Clinics_VCT,Total_Positive_Clinics_VCT,Total_Tested_HealthCenters_PITC,Total_Positive_HealthCenters_PITC,Total_Tested_HealthCenters_VCT,Total_Positive_HealthCenters_VCT,Total_Tested_Hospitals_PITC,Total_Positive_Hospitals_PITC,Total_Tested_Hospitals_VCT,Total_Positive_Hospitals_VCT,AgeBand,Sex
201610,Sene 2016,201610,yKiq8sstkJa,">= 50 Years, Female",,59.0,,6.0,,0.0,,0.0,,380.0,,60.0,,10.0,,2.0,,493.0,,29.0,,10.0,,1.0,59.0,0.0,6.0,0.0,380.0,10.0,60.0,2.0,493.0,10.0,29.0,1.0,>= 50 Years,Female
201611,Hamle 2016,201611,IYfh586DAFA,"< 1 year, Male",,4.0,,0.0,,0.0,,0.0,,30.0,,1.0,,0.0,,0.0,,84.0,,0.0,,0.0,,0.0,4.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,84.0,0.0,0.0,0.0,< 1 year,Male
201611,Hamle 2016,201611,tRt4Sr9Qj9I,"< 1 year, Female",,2.0,,0.0,,0.0,,0.0,,55.0,,0.0,,0.0,,0.0,,37.0,,1.0,,0.0,,0.0,2.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,37.0,0.0,1.0,0.0,< 1 year,Female
201611,Hamle 2016,201611,UGEwuGF2RfL,"1 - 4 years, Male",,8.0,,0.0,,0.0,,0.0,,222.0,,4.0,,2.0,,0.0,,122.0,,2.0,,2.0,,0.0,8.0,0.0,0.0,0.0,222.0,2.0,4.0,0.0,122.0,2.0,2.0,0.0,1 - 4 years,Male
201611,Hamle 2016,201611,R80Jy1ypqAY,"1 - 4 years, Female",,6.0,,0.0,,0.0,,0.0,,256.0,,3.0,,0.0,,0.0,,113.0,,1.0,,2.0,,0.0,6.0,0.0,0.0,0.0,256.0,0.0,3.0,0.0,113.0,2.0,1.0,0.0,1 - 4 years,Female
201611,Hamle 2016,201611,g2WiX9U4H02,"5 - 9 Years, Male",,4.0,,1.0,,0.0,,0.0,,179.0,,3.0,,0.0,,0.0,,71.0,,1.0,,0.0,,0.0,4.0,0.0,1.0,0.0,179.0,0.0,3.0,0.0,71.0,0.0,1.0,0.0,5 - 9 Years,Male
201611,Hamle 2016,201611,FeueCJ3KUOh,"5 - 9 Years, Female",,5.0,,0.0,,0.0,,0.0,,194.0,,6.0,,1.0,,0.0,,106.0,,2.0,,0.0,,0.0,5.0,0.0,0.0,0.0,194.0,1.0,6.0,0.0,106.0,0.0,2.0,0.0,5 - 9 Years,Female
201611,Hamle 2016,201611,vqlhWQPc4nt,"10 - 14 Years, Male",,10.0,,8.0,,0.0,,0.0,,126.0,,3.0,,2.0,,0.0,,76.0,,3.0,,0.0,,0.0,10.0,0.0,8.0,0.0,126.0,2.0,3.0,0.0,76.0,0.0,3.0,0.0,10 - 14 Years,Male
201611,Hamle 2016,201611,SkHWzardzLL,"10 - 14 Years, Female",,16.0,,0.0,,0.0,,0.0,,172.0,,4.0,,1.0,,0.0,,96.0,,1.0,,0.0,,0.0,16.0,0.0,0.0,0.0,172.0,1.0,4.0,0.0,96.0,0.0,1.0,0.0,10 - 14 Years,Female
201611,Hamle 2016,201611,lljeeINWgOd,"15 - 19 Years, Male",,14.0,,7.0,,0.0,,0.0,,311.0,,62.0,,3.0,,0.0,,162.0,,8.0,,0.0,,0.0,14.0,0.0,7.0,0.0,311.0,3.0,62.0,0.0,162.0,0.0,8.0,0.0,15 - 19 Years,Male
201611,Hamle 2016,201611,DGZMpG1tF7I,"15 - 19 Years, Female",,120.0,,48.0,,0.0,,2.0,,1075.0,,239.0,,9.0,,3.0,,268.0,,14.0,,4.0,,0.0,120.0,0.0,48.0,2.0,1075.0,9.0,239.0,3.0,268.0,4.0,14.0,0.0,15 - 19 Years,Female
201611,Hamle 2016,201611,ymAkJ8erWSa,"20 - 24 Years, Male",,116.0,,17.0,,12.0,,0.0,,1001.0,,338.0,,19.0,,4.0,,322.0,,49.0,,1.0,,0.0,116.0,12.0,17.0,0.0,1001.0,19.0,338.0,4.0,322.0,1.0,49.0,0.0,20 - 24 Years,Male
201611,Hamle 2016,201611,pY8OshhqVQP,"20 - 24 Years, Female",,771.0,,187.0,,14.0,,0.0,,5018.0,,690.0,,27.0,,11.0,,583.0,,84.0,,6.0,,1.0,771.0,14.0,187.0,0.0,5018.0,27.0,690.0,11.0,583.0,6.0,84.0,1.0,20 - 24 Years,Female
201611,Hamle 2016,201611,E2hgsMdJRVR,"25 - 29 Years, Male",,402.0,,32.0,,13.0,,2.0,,1497.0,,563.0,,17.0,,7.0,,402.0,,48.0,,5.0,,0.0,402.0,13.0,32.0,2.0,1497.0,17.0,563.0,7.0,402.0,5.0,48.0,0.0,25 - 29 Years,Male
201611,Hamle 2016,201611,NRzSCsDyyl5,"25 - 29 Years, Female",,1062.0,,140.0,,27.0,,0.0,,5198.0,,696.0,,35.0,,11.0,,923.0,,115.0,,9.0,,0.0,1062.0,27.0,140.0,0.0,5198.0,35.0,696.0,11.0,923.0,9.0,115.0,0.0,25 - 29 Years,Female
201611,Hamle 2016,201611,vCMUjVxyqbK,"30 - 34 Years, Male",,396.0,,29.0,,6.0,,0.0,,1357.0,,389.0,,9.0,,5.0,,495.0,,71.0,,7.0,,2.0,396.0,6.0,29.0,0.0,1357.0,9.0,389.0,5.0,495.0,7.0,71.0,2.0,30 - 34 Years,Male
201611,Hamle 2016,201611,pJFCb8ez29s,"30 - 34 Years, Female",,623.0,,41.0,,25.0,,2.0,,2456.0,,375.0,,18.0,,10.0,,818.0,,79.0,,6.0,,3.0,623.0,25.0,41.0,2.0,2456.0,18.0,375.0,10.0,818.0,6.0,79.0,3.0,30 - 34 Years,Female
201611,Hamle 2016,201611,YkNDBe7m9Ve,"35 - 39 Years, Male",,189.0,,15.0,,0.0,,0.0,,717.0,,303.0,,11.0,,7.0,,446.0,,72.0,,7.0,,2.0,189.0,0.0,15.0,0.0,717.0,11.0,303.0,7.0,446.0,7.0,72.0,2.0,35 - 39 Years,Male
201611,Hamle 2016,201611,sTJ5vGIWA37,"35 - 39 Years, Female",,264.0,,28.0,,31.0,,1.0,,1301.0,,317.0,,18.0,,14.0,,619.0,,63.0,,13.0,,0.0,264.0,31.0,28.0,1.0,1301.0,18.0,317.0,14.0,619.0,13.0,63.0,0.0,35 - 39 Years,Female
201611,Hamle 2016,201611,mJ0ja5Rb3ib,"40 - 44 Years, Male",,99.0,,16.0,,4.0,,1.0,,451.0,,206.0,,12.0,,6.0,,366.0,,58.0,,8.0,,1.0,99.0,4.0,16.0,1.0,451.0,12.0,206.0,6.0,366.0,8.0,58.0,1.0,40 - 44 Years,Male
201611,Hamle 2016,201611,vIKgGzXl5yi,"40 - 44 Years, Female",,60.0,,12.0,,6.0,,1.0,,421.0,,90.0,,6.0,,6.0,,380.0,,40.0,,2.0,,1.0,60.0,6.0,12.0,1.0,421.0,6.0,90.0,6.0,380.0,2.0,40.0,1.0,40 - 44 Years,Female
201611,Hamle 2016,201611,fBuEMandQJP,"45 - 49 Years, Male",,39.0,,11.0,,0.0,,1.0,,268.0,,141.0,,2.0,,10.0,,282.0,,64.0,,8.0,,1.0,39.0,0.0,11.0,1.0,268.0,2.0,141.0,10.0,282.0,8.0,64.0,1.0,45 - 49 Years,Male
201611,Hamle 2016,201611,mME1NZ4aadx,"45 - 49 Years, Female",,37.0,,4.0,,1.0,,0.0,,237.0,,52.0,,7.0,,4.0,,279.0,,52.0,,9.0,,1.0,37.0,1.0,4.0,0.0,237.0,7.0,52.0,4.0,279.0,9.0,52.0,1.0,45 - 49 Years,Female
201611,Hamle 2016,201611,q9CzvdiHRP1,">= 50 Years, Male",,53.0,,11.0,,0.0,,0.0,,376.0,,153.0,,8.0,,5.0,,505.0,,47.0,,14.0,,0.0,53.0,0.0,11.0,0.0,376.0,8.0,153.0,5.0,505.0,14.0,47.0,0.0,>= 50 Years,Male
201611,Hamle 2016,201611,yKiq8sstkJa,">= 50 Years, Female",,61.0,,7.0,,0.0,,1.0,,359.0,,42.0,,11.0,,5.0,,494.0,,28.0,,8.0,,0.0,61.0,0.0,7.0,1.0,359.0,11.0,42.0,5.0,494.0,8.0,28.0,0.0,>= 50 Years,Female
201612,Nehase 2016,201612,IYfh586DAFA,"< 1 year, Male",,0.0,,0.0,,0.0,,0.0,,43.0,,1.0,,0.0,,0.0,,68.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1.0,0.0,68.0,1.0,0.0,0.0,< 1 year,Male
201612,Nehase 2016,201612,tRt4Sr9Qj9I,"< 1 year, Female",,1.0,,0.0,,0.0,,0.0,,69.0,,1.0,,0.0,,0.0,,79.0,,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,69.0,0.0,1.0,0.0,79.0,0.0,0.0,0.0,< 1 year,Female
201612,Nehase 2016,201612,UGEwuGF2RfL,"1 - 4 years, Male",,6.0,,0.0,,0.0,,0.0,,339.0,,6.0,,0.0,,0.0,,132.0,,0.0,,0.0,,0.0,6.0,0.0,0.0,0.0,339.0,0.0,6.0,0.0,132.0,0.0,0.0,0.0,1 - 4 years,Male
201612,Nehase 2016,201612,R80Jy1ypqAY,"1 - 4 years, Female",,4.0,,0.0,,0.0,,0.0,,326.0,,6.0,,1.0,,0.0,,122.0,,0.0,,0.0,,0.0,4.0,0.0,0.0,0.0,326.0,1.0,6.0,0.0,122.0,0.0,0.0,0.0,1 - 4 years,Female
201612,Nehase 2016,201612,g2WiX9U4H02,"5 - 9 Years, Male",,3.0,,0.0,,0.0,,0.0,,168.0,,11.0,,0.0,,0.0,,81.0,,1.0,,1.0,,0.0,3.0,0.0,0.0,0.0,168.0,0.0,11.0,0.0,81.0,1.0,1.0,0.0,5 - 9 Years,Male
201612,Nehase 2016,201612,FeueCJ3KUOh,"5 - 9 Years, Female",,2.0,,2.0,,0.0,,0.0,,207.0,,4.0,,2.0,,0.0,,109.0,,0.0,,2.0,,0.0,2.0,0.0,2.0,0.0,207.0,2.0,4.0,0.0,109.0,2.0,0.0,0.0,5 - 9 Years,Female
201612,Nehase 2016,201612,vqlhWQPc4nt,"10 - 14 Years, Male",,10.0,,0.0,,0.0,,0.0,,129.0,,3.0,,2.0,,0.0,,103.0,,0.0,,1.0,,0.0,10.0,0.0,0.0,0.0,129.0,2.0,3.0,0.0,103.0,1.0,0.0,0.0,10 - 14 Years,Male
201612,Nehase 2016,201612,SkHWzardzLL,"10 - 14 Years, Female",,10.0,,0.0,,0.0,,0.0,,258.0,,4.0,,3.0,,0.0,,124.0,,1.0,,2.0,,0.0,10.0,0.0,0.0,0.0,258.0,3.0,4.0,0.0,124.0,2.0,1.0,0.0,10 - 14 Years,Female
201612,Nehase 2016,201612,lljeeINWgOd,"15 - 19 Years, Male",,17.0,,2.0,,1.0,,0.0,,323.0,,80.0,,5.0,,1.0,,180.0,,26.0,,2.0,,0.0,17.0,1.0,2.0,0.0,323.0,5.0,80.0,1.0,180.0,2.0,26.0,0.0,15 - 19 Years,Male
201612,Nehase 2016,201612,DGZMpG1tF7I,"15 - 19 Years, Female",,200.0,,48.0,,1.0,,0.0,,1246.0,,254.0,,7.0,,2.0,,281.0,,29.0,,0.0,,0.0,200.0,1.0,48.0,0.0,1246.0,7.0,254.0,2.0,281.0,0.0,29.0,0.0,15 - 19 Years,Female
201612,Nehase 2016,201612,ymAkJ8erWSa,"20 - 24 Years, Male",,169.0,,13.0,,5.0,,0.0,,1359.0,,359.0,,6.0,,4.0,,340.0,,84.0,,3.0,,0.0,169.0,5.0,13.0,0.0,1359.0,6.0,359.0,4.0,340.0,3.0,84.0,0.0,20 - 24 Years,Male
201612,Nehase 2016,201612,pY8OshhqVQP,"20 - 24 Years, Female",,891.0,,198.0,,8.0,,21.0,,5022.0,,784.0,,21.0,,14.0,,664.0,,93.0,,3.0,,0.0,891.0,8.0,198.0,21.0,5022.0,21.0,784.0,14.0,664.0,3.0,93.0,0.0,20 - 24 Years,Female
201612,Nehase 2016,201612,E2hgsMdJRVR,"25 - 29 Years, Male",,322.0,,23.0,,5.0,,0.0,,1669.0,,651.0,,11.0,,9.0,,514.0,,97.0,,3.0,,1.0,322.0,5.0,23.0,0.0,1669.0,11.0,651.0,9.0,514.0,3.0,97.0,1.0,25 - 29 Years,Male
201612,Nehase 2016,201612,NRzSCsDyyl5,"25 - 29 Years, Female",,1300.0,,181.0,,16.0,,2.0,,5173.0,,835.0,,31.0,,21.0,,973.0,,111.0,,3.0,,2.0,1300.0,16.0,181.0,2.0,5173.0,31.0,835.0,21.0,973.0,3.0,111.0,2.0,25 - 29 Years,Female
201612,Nehase 2016,201612,vCMUjVxyqbK,"30 - 34 Years, Male",,460.0,,32.0,,27.0,,1.0,,1379.0,,422.0,,18.0,,6.0,,500.0,,96.0,,6.0,,1.0,460.0,27.0,32.0,1.0,1379.0,18.0,422.0,6.0,500.0,6.0,96.0,1.0,30 - 34 Years,Male
201612,Nehase 2016,201612,pJFCb8ez29s,"30 - 34 Years, Female",,769.0,,59.0,,21.0,,2.0,,3013.0,,439.0,,23.0,,17.0,,887.0,,68.0,,11.0,,0.0,769.0,21.0,59.0,2.0,3013.0,23.0,439.0,17.0,887.0,11.0,68.0,0.0,30 - 34 Years,Female
201612,Nehase 2016,201612,YkNDBe7m9Ve,"35 - 39 Years, Male",,195.0,,16.0,,3.0,,1.0,,862.0,,340.0,,11.0,,6.0,,449.0,,90.0,,15.0,,4.0,195.0,3.0,16.0,1.0,862.0,11.0,340.0,6.0,449.0,15.0,90.0,4.0,35 - 39 Years,Male
201612,Nehase 2016,201612,sTJ5vGIWA37,"35 - 39 Years, Female",,377.0,,29.0,,26.0,,1.0,,1546.0,,308.0,,14.0,,6.0,,712.0,,69.0,,12.0,,2.0,377.0,26.0,29.0,1.0,1546.0,14.0,308.0,6.0,712.0,12.0,69.0,2.0,35 - 39 Years,Female
201612,Nehase 2016,201612,mJ0ja5Rb3ib,"40 - 44 Years, Male",,72.0,,16.0,,3.0,,1.0,,458.0,,200.0,,12.0,,10.0,,450.0,,79.0,,5.0,,1.0,72.0,3.0,16.0,1.0,458.0,12.0,200.0,10.0,450.0,5.0,79.0,1.0,40 - 44 Years,Male
201612,Nehase 2016,201612,vIKgGzXl5yi,"40 - 44 Years, Female",,66.0,,7.0,,7.0,,0.0,,605.0,,116.0,,13.0,,8.0,,412.0,,49.0,,9.0,,3.0,66.0,7.0,7.0,0.0,605.0,13.0,116.0,8.0,412.0,9.0,49.0,3.0,40 - 44 Years,Female
201612,Nehase 2016,201612,fBuEMandQJP,"45 - 49 Years, Male",,46.0,,4.0,,3.0,,0.0,,375.0,,151.0,,8.0,,1.0,,373.0,,64.0,,7.0,,0.0,46.0,3.0,4.0,0.0,375.0,8.0,151.0,1.0,373.0,7.0,64.0,0.0,45 - 49 Years,Male
201612,Nehase 2016,201612,mME1NZ4aadx,"45 - 49 Years, Female",,31.0,,3.0,,2.0,,0.0,,273.0,,62.0,,11.0,,3.0,,327.0,,45.0,,7.0,,1.0,31.0,2.0,3.0,0.0,273.0,11.0,62.0,3.0,327.0,7.0,45.0,1.0,45 - 49 Years,Female
201612,Nehase 2016,201612,q9CzvdiHRP1,">= 50 Years, Male",,53.0,,8.0,,3.0,,1.0,,416.0,,146.0,,13.0,,2.0,,593.0,,56.0,,9.0,,4.0,53.0,3.0,8.0,1.0,416.0,13.0,146.0,2.0,593.0,9.0,56.0,4.0,>= 50 Years,Male
201612,Nehase 2016,201612,yKiq8sstkJa,">= 50 Years, Female",,39.0,,2.0,,4.0,,0.0,,388.0,,48.0,,10.0,,2.0,,560.0,,39.0,,12.0,,2.0,39.0,4.0,2.0,0.0,388.0,10.0,48.0,2.0,560.0,12.0,39.0,2.0,>= 50 Years,Female
201701,Meskerem 2017,201701,IYfh586DAFA,"< 1 year, Male",,1.0,,0.0,,0.0,,0.0,,51.0,,1.0,,0.0,,0.0,,88.0,,0.0,,1.0,,0.0,1.0,0.0,0.0,0.0,51.0,0.0,1.0,0.0,88.0,1.0,0.0,0.0,< 1 year,Male
201701,Meskerem 2017,201701,tRt4Sr9Qj9I,"< 1 year, Female",,1.0,,0.0,,0.0,,0.0,,81.0,,0.0,,0.0,,0.0,,63.0,,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,< 1 year,Female
201701,Meskerem 2017,201701,UGEwuGF2RfL,"1 - 4 years, Male",,8.0,,0.0,,0.0,,0.0,,333.0,,3.0,,1.0,,0.0,,139.0,,0.0,,1.0,,0.0,8.0,0.0,0.0,0.0,333.0,1.0,3.0,0.0,139.0,1.0,0.0,0.0,1 - 4 years,Male
201701,Meskerem 2017,201701,R80Jy1ypqAY,"1 - 4 years, Female",,9.0,,0.0,,0.0,,0.0,,323.0,,2.0,,2.0,,0.0,,163.0,,0.0,,4.0,,0.0,9.0,0.0,0.0,0.0,323.0,2.0,2.0,0.0,163.0,4.0,0.0,0.0,1 - 4 years,Female
201701,Meskerem 2017,201701,g2WiX9U4H02,"5 - 9 Years, Male",,3.0,,2.0,,0.0,,0.0,,217.0,,5.0,,0.0,,0.0,,100.0,,1.0,,1.0,,0.0,3.0,0.0,2.0,0.0,217.0,0.0,5.0,0.0,100.0,1.0,1.0,0.0,5 - 9 Years,Male
201701,Meskerem 2017,201701,FeueCJ3KUOh,"5 - 9 Years, Female",,2.0,,0.0,,0.0,,0.0,,207.0,,3.0,,1.0,,0.0,,100.0,,0.0,,0.0,,0.0,2.0,0.0,0.0,0.0,207.0,1.0,3.0,0.0,100.0,0.0,0.0,0.0,5 - 9 Years,Female
201701,Meskerem 2017,201701,vqlhWQPc4nt,"10 - 14 Years, Male",,3.0,,0.0,,0.0,,0.0,,157.0,,13.0,,1.0,,1.0,,89.0,,1.0,,0.0,,0.0,3.0,0.0,0.0,0.0,157.0,1.0,13.0,1.0,89.0,0.0,1.0,0.0,10 - 14 Years,Male
201701,Meskerem 2017,201701,SkHWzardzLL,"10 - 14 Years, Female",,7.0,,0.0,,0.0,,0.0,,197.0,,10.0,,1.0,,0.0,,116.0,,0.0,,1.0,,0.0,7.0,0.0,0.0,0.0,197.0,1.0,10.0,0.0,116.0,1.0,0.0,0.0,10 - 14 Years,Female
201701,Meskerem 2017,201701,lljeeINWgOd,"15 - 19 Years, Male",,8.0,,2.0,,0.0,,0.0,,359.0,,58.0,,0.0,,1.0,,159.0,,9.0,,0.0,,0.0,8.0,0.0,2.0,0.0,359.0,0.0,58.0,1.0,159.0,0.0,9.0,0.0,15 - 19 Years,Male
201701,Meskerem 2017,201701,DGZMpG1tF7I,"15 - 19 Years, Female",,140.0,,38.0,,0.0,,0.0,,1296.0,,274.0,,2.0,,0.0,,296.0,,34.0,,2.0,,0.0,140.0,0.0,38.0,0.0,1296.0,2.0,274.0,0.0,296.0,2.0,34.0,0.0,15 - 19 Years,Female
201701,Meskerem 2017,201701,ymAkJ8erWSa,"20 - 24 Years, Male",,83.0,,18.0,,1.0,,0.0,,1321.0,,468.0,,4.0,,2.0,,283.0,,63.0,,3.0,,1.0,83.0,1.0,18.0,0.0,1321.0,4.0,468.0,2.0,283.0,3.0,63.0,1.0,20 - 24 Years,Male
201701,Meskerem 2017,201701,pY8OshhqVQP,"20 - 24 Years, Female",,689.0,,187.0,,5.0,,2.0,,5520.0,,861.0,,30.0,,14.0,,748.0,,85.0,,6.0,,2.0,689.0,5.0,187.0,2.0,5520.0,30.0,861.0,14.0,748.0,6.0,85.0,2.0,20 - 24 Years,Female
201701,Meskerem 2017,201701,E2hgsMdJRVR,"25 - 29 Years, Male",,292.0,,32.0,,1.0,,0.0,,1654.0,,702.0,,14.0,,7.0,,403.0,,88.0,,1.0,,3.0,292.0,1.0,32.0,0.0,1654.0,14.0,702.0,7.0,403.0,1.0,88.0,3.0,25 - 29 Years,Male
201701,Meskerem 2017,201701,NRzSCsDyyl5,"25 - 29 Years, Female",,1091.0,,211.0,,19.0,,2.0,,5670.0,,868.0,,41.0,,17.0,,932.0,,118.0,,7.0,,0.0,1091.0,19.0,211.0,2.0,5670.0,41.0,868.0,17.0,932.0,7.0,118.0,0.0,25 - 29 Years,Female
201701,Meskerem 2017,201701,vCMUjVxyqbK,"30 - 34 Years, Male",,345.0,,40.0,,6.0,,0.0,,1459.0,,495.0,,19.0,,5.0,,615.0,,92.0,,6.0,,0.0,345.0,6.0,40.0,0.0,1459.0,19.0,495.0,5.0,615.0,6.0,92.0,0.0,30 - 34 Years,Male
201701,Meskerem 2017,201701,pJFCb8ez29s,"30 - 34 Years, Female",,782.0,,117.0,,17.0,,5.0,,3002.0,,540.0,,21.0,,12.0,,988.0,,73.0,,9.0,,1.0,782.0,17.0,117.0,5.0,3002.0,21.0,540.0,12.0,988.0,9.0,73.0,1.0,30 - 34 Years,Female
201701,Meskerem 2017,201701,YkNDBe7m9Ve,"35 - 39 Years, Male",,186.0,,26.0,,4.0,,0.0,,960.0,,328.0,,22.0,,8.0,,510.0,,96.0,,8.0,,0.0,186.0,4.0,26.0,0.0,960.0,22.0,328.0,8.0,510.0,8.0,96.0,0.0,35 - 39 Years,Male
201701,Meskerem 2017,201701,sTJ5vGIWA37,"35 - 39 Years, Female",,434.0,,46.0,,14.0,,0.0,,1507.0,,372.0,,23.0,,9.0,,662.0,,84.0,,15.0,,2.0,434.0,14.0,46.0,0.0,1507.0,23.0,372.0,9.0,662.0,15.0,84.0,2.0,35 - 39 Years,Female
201701,Meskerem 2017,201701,mJ0ja5Rb3ib,"40 - 44 Years, Male",,84.0,,15.0,,1.0,,1.0,,619.0,,265.0,,8.0,,11.0,,460.0,,100.0,,9.0,,3.0,84.0,1.0,15.0,1.0,619.0,8.0,265.0,11.0,460.0,9.0,100.0,3.0,40 - 44 Years,Male
201701,Meskerem 2017,201701,vIKgGzXl5yi,"40 - 44 Years, Female",,90.0,,8.0,,11.0,,0.0,,687.0,,135.0,,12.0,,8.0,,453.0,,63.0,,7.0,,2.0,90.0,11.0,8.0,0.0,687.0,12.0,135.0,8.0,453.0,7.0,63.0,2.0,40 - 44 Years,Female
201701,Meskerem 2017,201701,fBuEMandQJP,"45 - 49 Years, Male",,44.0,,13.0,,1.0,,0.0,,317.0,,168.0,,8.0,,8.0,,353.0,,71.0,,12.0,,0.0,44.0,1.0,13.0,0.0,317.0,8.0,168.0,8.0,353.0,12.0,71.0,0.0,45 - 49 Years,Male
201701,Meskerem 2017,201701,mME1NZ4aadx,"45 - 49 Years, Female",,35.0,,7.0,,0.0,,2.0,,328.0,,77.0,,8.0,,6.0,,340.0,,55.0,,6.0,,0.0,35.0,0.0,7.0,2.0,328.0,8.0,77.0,6.0,340.0,6.0,55.0,0.0,45 - 49 Years,Female
201701,Meskerem 2017,201701,q9CzvdiHRP1,">= 50 Years, Male",,48.0,,18.0,,2.0,,1.0,,470.0,,169.0,,12.0,,6.0,,580.0,,96.0,,16.0,,2.0,48.0,2.0,18.0,1.0,470.0,12.0,169.0,6.0,580.0,16.0,96.0,2.0,>= 50 Years,Male
201701,Meskerem 2017,201701,yKiq8sstkJa,">= 50 Years, Female",,47.0,,5.0,,1.0,,1.0,,468.0,,80.0,,8.0,,10.0,,584.0,,42.0,,11.0,,1.0,47.0,1.0,5.0,1.0,468.0,8.0,80.0,10.0,584.0,11.0,42.0,1.0,>= 50 Years,Female
201702,Tikemet 2017,201702,IYfh586DAFA,"< 1 year, Male",,0.0,,0.0,,0.0,,0.0,,42.0,,0.0,,0.0,,0.0,,116.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,< 1 year,Male
201702,Tikemet 2017,201702,tRt4Sr9Qj9I,"< 1 year, Female",,2.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,75.0,,1.0,,0.0,,0.0,2.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,75.0,0.0,1.0,0.0,< 1 year,Female
201702,Tikemet 2017,201702,UGEwuGF2RfL,"1 - 4 years, Male",,6.0,,0.0,,0.0,,0.0,,303.0,,9.0,,2.0,,0.0,,131.0,,1.0,,1.0,,0.0,6.0,0.0,0.0,0.0,303.0,2.0,9.0,0.0,131.0,1.0,1.0,0.0,1 - 4 years,Male
201702,Tikemet 2017,201702,R80Jy1ypqAY,"1 - 4 years, Female",,4.0,,1.0,,0.0,,0.0,,289.0,,4.0,,1.0,,0.0,,165.0,,0.0,,0.0,,0.0,4.0,0.0,1.0,0.0,289.0,1.0,4.0,0.0,165.0,0.0,0.0,0.0,1 - 4 years,Female
201702,Tikemet 2017,201702,g2WiX9U4H02,"5 - 9 Years, Male",,7.0,,1.0,,0.0,,0.0,,128.0,,1.0,,1.0,,0.0,,114.0,,0.0,,4.0,,0.0,7.0,0.0,1.0,0.0,128.0,1.0,1.0,0.0,114.0,4.0,0.0,0.0,5 - 9 Years,Male
201702,Tikemet 2017,201702,FeueCJ3KUOh,"5 - 9 Years, Female",,6.0,,0.0,,0.0,,0.0,,155.0,,6.0,,0.0,,0.0,,106.0,,0.0,,1.0,,0.0,6.0,0.0,0.0,0.0,155.0,0.0,6.0,0.0,106.0,1.0,0.0,0.0,5 - 9 Years,Female
201702,Tikemet 2017,201702,vqlhWQPc4nt,"10 - 14 Years, Male",,15.0,,0.0,,0.0,,0.0,,129.0,,5.0,,1.0,,0.0,,92.0,,0.0,,0.0,,0.0,15.0,0.0,0.0,0.0,129.0,1.0,5.0,0.0,92.0,0.0,0.0,0.0,10 - 14 Years,Male
201702,Tikemet 2017,201702,SkHWzardzLL,"10 - 14 Years, Female",,13.0,,1.0,,0.0,,0.0,,140.0,,10.0,,1.0,,0.0,,92.0,,1.0,,0.0,,0.0,13.0,0.0,1.0,0.0,140.0,1.0,10.0,0.0,92.0,0.0,1.0,0.0,10 - 14 Years,Female
201702,Tikemet 2017,201702,lljeeINWgOd,"15 - 19 Years, Male",,24.0,,5.0,,0.0,,0.0,,318.0,,56.0,,1.0,,1.0,,141.0,,18.0,,2.0,,0.0,24.0,0.0,5.0,0.0,318.0,1.0,56.0,1.0,141.0,2.0,18.0,0.0,15 - 19 Years,Male
